Data da Venda,Código Produto,Nome Produto,Garantia Extendida,Categoria do Produto,Quantidade Vendido,Valor Unitário,Valor Total da Venda,Cidade da Loja,País da Loja,Vendedor
2023-03-25,95,Memória,Sim,Armazenamento,2,332.8,665.6,Lisboa,Portugal,André
2024-03-06,60,Cadeira,Sim,Móveis,5,312.0,1560.0,Belo Horizonte,Brasil,João
2024-01-30,90,HD SSD,Sim,Armazenamento,9,600.0,5400.0,Valencia,Espanha,María
2023-09-03,80,Licença Office 365,Não,Software,3,406.0,1218.0,Madrid,Espanha,María
2023-03-27,11,Teclado,Sim,Periféricos,1,156.0,156.0,Madrid,Espanha,David
2023-05-06,30,Notebook,Sim,Computadores,2,3780.0,7560.0,Coimbra,Portugal,Miguel
2023-11-09,50,Mesa,Não,Móveis,1,540.0,540.0,Chicago,Estados Unidos,Alice
2023-03-29,30,Notebook,Sim,Computadores,3,3640.0,10920.0,Chicago,Estados Unidos,Bob
2023-07-14,11,Teclado,Sim,Periféricos,8,168.0,1344.0,New York,Estados Unidos,John
2023-04-14,96,Placa de Vídeo,Não,Periféricos,8,2332.0,18656.0,São Paulo,Brasil,Carlos
2024-02-29,60,Cadeira,Não,Móveis,3,306.0,918.0,Madrid,Espanha,David
2023-06-09,70,Licença Windows,Não,Software,7,990.0,6930.0,Belo Horizonte,Brasil,João
2023-10-20,80,Licença Office 365,Não,Software,6,413.0,2478.0,Valencia,Espanha,David
2023-05-30,70,Licença Windows,Não,Software,7,972.0,6804.0,New York,Estados Unidos,Alice
2023-05-11,70,Licença Windows,Não,Software,1,972.0,972.0,Rio de Janeiro,Brasil,Carlos
2023-06-16,96,Placa de Vídeo,Sim,Periféricos,10,2420.0,24200.0,Chicago,Estados Unidos,Bob
2024-02-04,95,Memória,Sim,Armazenamento,7,326.4,2284.8,Belo Horizonte,Brasil,Carlos
2023-08-05,11,Teclado,Não,Periféricos,7,171.0,1197.0,Rio de Janeiro,Brasil,João
2023-10-12,95,Memória,Sim,Armazenamento,3,377.6,1132.8,Los Angeles,Estados Unidos,John
2023-11-22,95,Memória,Sim,Armazenamento,2,384.0,768.0,Lisboa,Portugal,Miguel
2023-10-05,50,Mesa,Não,Móveis,6,531.0,3186.0,Lisboa,Portugal,Sofia
2023-05-14,23,Cabo HDMI,Não,Periféricos,7,43.2,302.4,Barcelona,Espanha,Carlos
2023-12-03,23,Cabo HDMI,Sim,Periféricos,1,48.8,48.8,Porto,Portugal,André
2023-09-23,96,Placa de Vídeo,Não,Periféricos,9,2552.0,22968.0,New York,Estados Unidos,John
2023-08-17,20,Monitor,Não,Monitores,6,912.0,5472.0,Rio de Janeiro,Brasil,Ana
2023-10-24,96,Placa de Vídeo,Sim,Periféricos,5,2596.0,12980.0,Los Angeles,Estados Unidos,John
2023-11-04,23,Cabo HDMI,Sim,Periféricos,7,48.0,336.0,Belo Horizonte,Brasil,João
2023-07-25,35,Computador,Sim,Computadores,5,2576.0,12880.0,Chicago,Estados Unidos,John
2023-07-09,90,HD SSD,Sim,Armazenamento,8,672.0,5376.0,Porto,Portugal,Miguel
2024-03-14,35,Computador,Sim,Computadores,4,2392.0,9568.0,Barcelona,Espanha,Carlos
2024-01-17,10,Mouse,Sim,Periféricos,5,100.0,500.0,Porto,Portugal,André
2023-08-22,60,Cadeira,Não,Móveis,7,342.0,2394.0,Rio de Janeiro,Brasil,João
2024-01-28,90,HD SSD,Sim,Armazenamento,8,600.0,4800.0,Chicago,Estados Unidos,Alice
2023-06-01,30,Notebook,Sim,Computadores,6,3850.0,23100.0,São Paulo,Brasil,Carlos
2024-03-07,90,HD SSD,Sim,Armazenamento,8,624.0,4992.0,São Paulo,Brasil,Carlos
2023-05-24,60,Cadeira,Sim,Móveis,8,324.0,2592.0,Coimbra,Portugal,Miguel
2023-08-28,60,Cadeira,Sim,Móveis,9,342.0,3078.0,Belo Horizonte,Brasil,João
2024-01-21,50,Mesa,Sim,Móveis,8,450.0,3600.0,São Paulo,Brasil,João
2024-02-10,23,Cabo HDMI,Não,Periféricos,2,40.8,81.6,Rio de Janeiro,Brasil,João
2023-03-21,90,HD SSD,Não,Armazenamento,2,624.0,1248.0,Los Angeles,Estados Unidos,Alice
2023-12-24,95,Memória,Não,Armazenamento,2,390.4,780.8,Lisboa,Portugal,Sofia
2023-09-07,50,Mesa,Não,Móveis,9,522.0,4698.0,Coimbra,Portugal,André
2023-06-23,11,Teclado,Sim,Periféricos,8,165.0,1320.0,Coimbra,Portugal,Sofia
2023-09-23,30,Notebook,Sim,Computadores,7,4060.0,28420.0,New York,Estados Unidos,John
2023-08-29,50,Mesa,Sim,Móveis,10,513.0,5130.0,São Paulo,Brasil,Carlos
2023-08-05,80,Licença Office 365,Sim,Software,9,399.0,3591.0,Valencia,Espanha,María
2023-11-07,20,Monitor,Sim,Monitores,1,960.0,960.0,Belo Horizonte,Brasil,João
2023-12-18,35,Computador,Não,Computadores,3,2806.0,8418.0,Barcelona,Espanha,María
2023-12-14,23,Cabo HDMI,Sim,Periféricos,4,48.8,195.2,Chicago,Estados Unidos,John
2024-02-16,96,Placa de Vídeo,Não,Periféricos,8,2244.0,17952.0,Barcelona,Espanha,María
2024-02-23,20,Monitor,Sim,Monitores,9,816.0,7344.0,Barcelona,Espanha,David
2023-07-06,70,Licença Windows,Sim,Software,4,1008.0,4032.0,Coimbra,Portugal,Sofia
2023-09-24,60,Cadeira,Não,Móveis,5,348.0,1740.0,São Paulo,Brasil,João
2023-11-11,60,Cadeira,Sim,Móveis,5,360.0,1800.0,Porto,Portugal,André
2023-11-17,20,Monitor,Sim,Monitores,1,960.0,960.0,Madrid,Espanha,David
2023-11-06,20,Monitor,Sim,Monitores,8,960.0,7680.0,Rio de Janeiro,Brasil,Carlos
2024-01-18,60,Cadeira,Não,Móveis,1,300.0,300.0,Valencia,Espanha,David
2023-11-17,11,Teclado,Sim,Periféricos,6,180.0,1080.0,Belo Horizonte,Brasil,João
2024-01-23,60,Cadeira,Sim,Móveis,10,300.0,3000.0,Barcelona,Espanha,Carlos
2023-07-01,95,Memória,Sim,Armazenamento,9,358.4,3225.6,Coimbra,Portugal,Miguel
2023-11-08,60,Cadeira,Sim,Móveis,1,360.0,360.0,Los Angeles,Estados Unidos,Alice
2023-06-30,11,Teclado,Não,Periféricos,4,165.0,660.0,New York,Estados Unidos,Alice
2023-09-01,70,Licença Windows,Sim,Software,5,1044.0,5220.0,New York,Estados Unidos,John
2024-03-14,80,Licença Office 365,Não,Software,5,364.0,1820.0,Valencia,Espanha,David
2023-05-24,50,Mesa,Sim,Móveis,10,486.0,4860.0,Lisboa,Portugal,Sofia
2023-04-20,20,Monitor,Sim,Monitores,5,848.0,4240.0,São Paulo,Brasil,Carlos
2023-03-24,60,Cadeira,Sim,Móveis,4,312.0,1248.0,Porto,Portugal,Miguel
2023-09-14,11,Teclado,Sim,Periféricos,7,174.0,1218.0,Lisboa,Portugal,Miguel
2023-06-29,30,Notebook,Sim,Computadores,7,3850.0,26950.0,Los Angeles,Estados Unidos,John
2023-06-24,50,Mesa,Sim,Móveis,2,495.0,990.0,Los Angeles,Estados Unidos,Alice
2023-06-25,11,Teclado,Sim,Periféricos,9,165.0,1485.0,São Paulo,Brasil,Carlos
2023-10-06,95,Memória,Sim,Armazenamento,5,377.6,1888.0,Valencia,Espanha,Carlos
2023-11-30,60,Cadeira,Sim,Móveis,8,360.0,2880.0,Los Angeles,Estados Unidos,Bob
2024-01-23,96,Placa de Vídeo,Sim,Periféricos,2,2200.0,4400.0,Valencia,Espanha,Carlos
2023-06-24,96,Placa de Vídeo,Sim,Periféricos,2,2420.0,4840.0,Porto,Portugal,Miguel
2023-10-24,35,Computador,Não,Computadores,3,2714.0,8142.0,Barcelona,Espanha,Carlos
2024-01-06,11,Teclado,Não,Periféricos,6,150.0,900.0,Valencia,Espanha,David
2023-08-13,70,Licença Windows,Sim,Software,9,1026.0,9234.0,New York,Estados Unidos,John
2023-07-20,20,Monitor,Não,Monitores,3,896.0,2688.0,New York,Estados Unidos,Bob
2023-05-18,80,Licença Office 365,Não,Software,6,378.0,2268.0,Coimbra,Portugal,Sofia
2023-06-30,35,Computador,Não,Computadores,6,2530.0,15180.0,Lisboa,Portugal,André
2023-07-02,20,Monitor,Sim,Monitores,2,896.0,1792.0,Barcelona,Espanha,David
2023-04-03,96,Placa de Vídeo,Sim,Periféricos,4,2332.0,9328.0,Porto,Portugal,André
2024-01-05,50,Mesa,Sim,Móveis,3,450.0,1350.0,Coimbra,Portugal,Sofia
2023-10-15,80,Licença Office 365,Sim,Software,1,413.0,413.0,Coimbra,Portugal,André
2023-08-30,20,Monitor,Não,Monitores,3,912.0,2736.0,Belo Horizonte,Brasil,Carlos
2023-06-30,23,Cabo HDMI,Não,Periféricos,8,44.0,352.0,Belo Horizonte,Brasil,Ana
2023-04-17,20,Monitor,Não,Monitores,1,848.0,848.0,Rio de Janeiro,Brasil,João
2024-03-14,11,Teclado,Não,Periféricos,7,156.0,1092.0,Rio de Janeiro,Brasil,João
2023-06-01,70,Licença Windows,Não,Software,5,990.0,4950.0,Barcelona,Espanha,David
2023-11-22,96,Placa de Vídeo,Não,Periféricos,8,2640.0,21120.0,Chicago,Estados Unidos,Bob
2023-04-30,90,HD SSD,Sim,Armazenamento,6,636.0,3816.0,Coimbra,Portugal,André
2023-04-24,30,Notebook,Não,Computadores,10,3710.0,37100.0,São Paulo,Brasil,João
2023-08-02,90,HD SSD,Sim,Armazenamento,2,684.0,1368.0,Valencia,Espanha,David
2023-04-04,90,HD SSD,Não,Armazenamento,3,636.0,1908.0,Los Angeles,Estados Unidos,Bob
2023-09-04,30,Notebook,Sim,Computadores,1,4060.0,4060.0,Los Angeles,Estados Unidos,Alice
2024-01-23,96,Placa de Vídeo,Sim,Periféricos,3,2200.0,6600.0,Porto,Portugal,Miguel
2023-03-23,30,Notebook,Sim,Computadores,3,3640.0,10920.0,New York,Estados Unidos,John
2023-06-10,30,Notebook,Sim,Computadores,5,3850.0,19250.0,Valencia,Espanha,David
2023-11-18,95,Memória,Não,Armazenamento,5,384.0,1920.0,Valencia,Espanha,Carlos
2023-05-03,95,Memória,Não,Armazenamento,8,345.6,2764.8,Porto,Portugal,Sofia
2023-08-29,90,HD SSD,Não,Armazenamento,9,684.0,6156.0,Valencia,Espanha,David
2023-09-03,80,Licença Office 365,Não,Software,10,406.0,4060.0,Los Angeles,Estados Unidos,Bob
2024-02-15,23,Cabo HDMI,Não,Periféricos,5,40.8,204.0,Barcelona,Espanha,María
2023-12-20,10,Mouse,Não,Periféricos,4,122.0,488.0,Madrid,Espanha,María
2023-10-12,50,Mesa,Não,Móveis,4,531.0,2124.0,Chicago,Estados Unidos,John
2023-05-18,11,Teclado,Não,Periféricos,4,162.0,648.0,New York,Estados Unidos,Bob
2023-08-09,90,HD SSD,Sim,Armazenamento,8,684.0,5472.0,Valencia,Espanha,Carlos
2023-07-02,20,Monitor,Sim,Monitores,2,896.0,1792.0,Valencia,Espanha,María
2023-09-26,95,Memória,Não,Armazenamento,2,371.2,742.4,New York,Estados Unidos,Alice
2023-06-23,30,Notebook,Sim,Computadores,2,3850.0,7700.0,New York,Estados Unidos,Alice
2023-07-22,20,Monitor,Não,Monitores,3,896.0,2688.0,Porto,Portugal,André
2024-03-17,95,Memória,Não,Armazenamento,1,332.8,332.8,Barcelona,Espanha,David
2024-02-16,80,Licença Office 365,Sim,Software,6,357.0,2142.0,Madrid,Espanha,David
2024-02-21,20,Monitor,Sim,Monitores,10,816.0,8160.0,Chicago,Estados Unidos,John
2023-08-17,90,HD SSD,Sim,Armazenamento,8,684.0,5472.0,Valencia,Espanha,Carlos
2023-09-16,23,Cabo HDMI,Sim,Periféricos,1,46.4,46.4,Porto,Portugal,Miguel
2023-05-15,10,Mouse,Sim,Periféricos,7,108.0,756.0,Coimbra,Portugal,Miguel
2023-12-05,50,Mesa,Não,Móveis,1,549.0,549.0,New York,Estados Unidos,Alice
2023-04-05,60,Cadeira,Sim,Móveis,10,318.0,3180.0,Rio de Janeiro,Brasil,João
2023-06-17,23,Cabo HDMI,Não,Periféricos,9,44.0,396.0,Chicago,Estados Unidos,Alice
2024-03-19,10,Mouse,Sim,Periféricos,3,104.0,312.0,São Paulo,Brasil,Carlos
2024-02-24,60,Cadeira,Sim,Móveis,4,306.0,1224.0,Valencia,Espanha,María
2023-07-11,11,Teclado,Sim,Periféricos,10,168.0,1680.0,Los Angeles,Estados Unidos,John
2024-03-03,60,Cadeira,Não,Móveis,4,312.0,1248.0,New York,Estados Unidos,Alice
2023-04-24,30,Notebook,Não,Computadores,8,3710.0,29680.0,Lisboa,Portugal,Miguel
2024-01-27,11,Teclado,Sim,Periféricos,3,150.0,450.0,Barcelona,Espanha,María
2023-05-05,35,Computador,Sim,Computadores,6,2484.0,14904.0,Valencia,Espanha,María
2023-10-21,60,Cadeira,Não,Móveis,10,354.0,3540.0,Los Angeles,Estados Unidos,Alice
2023-12-15,80,Licença Office 365,Não,Software,9,427.0,3843.0,New York,Estados Unidos,John
2024-02-05,50,Mesa,Não,Móveis,9,459.0,4131.0,New York,Estados Unidos,Bob
2023-08-08,95,Memória,Não,Armazenamento,8,364.8,2918.4,Madrid,Espanha,Carlos
2023-11-03,50,Mesa,Não,Móveis,2,540.0,1080.0,São Paulo,Brasil,Carlos
2023-07-07,35,Computador,Não,Computadores,1,2576.0,2576.0,Lisboa,Portugal,Sofia
2023-11-19,96,Placa de Vídeo,Não,Periféricos,6,2640.0,15840.0,Los Angeles,Estados Unidos,Alice
2023-09-16,50,Mesa,Sim,Móveis,2,522.0,1044.0,New York,Estados Unidos,Bob
2023-06-09,60,Cadeira,Sim,Móveis,3,330.0,990.0,Chicago,Estados Unidos,John
2023-06-14,10,Mouse,Não,Periféricos,5,110.0,550.0,Lisboa,Portugal,Sofia
2023-08-30,95,Memória,Sim,Armazenamento,10,364.8,3648.0,Belo Horizonte,Brasil,Carlos
2023-03-21,30,Notebook,Sim,Computadores,10,3640.0,36400.0,Coimbra,Portugal,André
2023-04-14,90,HD SSD,Não,Armazenamento,2,636.0,1272.0,São Paulo,Brasil,Carlos
2023-11-21,20,Monitor,Sim,Monitores,5,960.0,4800.0,New York,Estados Unidos,John
2023-11-10,23,Cabo HDMI,Sim,Periféricos,5,48.0,240.0,Rio de Janeiro,Brasil,João
2023-07-13,23,Cabo HDMI,Não,Periféricos,1,44.8,44.8,Chicago,Estados Unidos,Bob
2024-02-03,95,Memória,Não,Armazenamento,3,326.4,979.2,Valencia,Espanha,María
2023-05-19,96,Placa de Vídeo,Não,Periféricos,10,2376.0,23760.0,Lisboa,Portugal,Sofia
2024-01-09,11,Teclado,Sim,Periféricos,1,150.0,150.0,Barcelona,Espanha,María
2023-08-20,10,Mouse,Não,Periféricos,4,114.0,456.0,São Paulo,Brasil,Carlos
2023-09-05,50,Mesa,Não,Móveis,2,522.0,1044.0,Madrid,Espanha,Carlos
2024-01-18,20,Monitor,Sim,Monitores,8,800.0,6400.0,Belo Horizonte,Brasil,João
2024-02-20,11,Teclado,Não,Periféricos,5,153.0,765.0,Lisboa,Portugal,Miguel
2023-07-29,11,Teclado,Não,Periféricos,6,168.0,1008.0,Coimbra,Portugal,Miguel
2023-07-13,11,Teclado,Não,Periféricos,9,168.0,1512.0,Lisboa,Portugal,Sofia
2024-01-30,96,Placa de Vídeo,Sim,Periféricos,7,2200.0,15400.0,New York,Estados Unidos,Bob
2024-01-16,23,Cabo HDMI,Não,Periféricos,9,40.0,360.0,São Paulo,Brasil,Ana
2023-03-28,10,Mouse,Sim,Periféricos,1,104.0,104.0,Lisboa,Portugal,André
2023-04-14,10,Mouse,Sim,Periféricos,1,106.0,106.0,Valencia,Espanha,David
2023-09-24,90,HD SSD,Sim,Armazenamento,7,696.0,4872.0,Madrid,Espanha,David
2023-04-10,20,Monitor,Não,Monitores,10,848.0,8480.0,Barcelona,Espanha,Carlos
2024-03-12,23,Cabo HDMI,Não,Periféricos,8,41.6,332.8,Lisboa,Portugal,Miguel
2023-09-04,70,Licença Windows,Não,Software,10,1044.0,10440.0,Los Angeles,Estados Unidos,John
2023-08-09,30,Notebook,Não,Computadores,7,3990.0,27930.0,New York,Estados Unidos,Bob
2023-06-18,50,Mesa,Não,Móveis,4,495.0,1980.0,Lisboa,Portugal,Sofia
2023-09-22,30,Notebook,Sim,Computadores,9,4060.0,36540.0,Los Angeles,Estados Unidos,John
2023-07-13,20,Monitor,Sim,Monitores,5,896.0,4480.0,Madrid,Espanha,Carlos
2023-10-02,70,Licença Windows,Não,Software,9,1062.0,9558.0,Los Angeles,Estados Unidos,Bob
2023-05-10,70,Licença Windows,Sim,Software,6,972.0,5832.0,Belo Horizonte,Brasil,Ana
2023-10-26,35,Computador,Não,Computadores,5,2714.0,13570.0,Rio de Janeiro,Brasil,João
2023-12-15,60,Cadeira,Não,Móveis,9,366.0,3294.0,Chicago,Estados Unidos,John
2023-04-04,90,HD SSD,Sim,Armazenamento,10,636.0,6360.0,Porto,Portugal,Miguel
2023-05-08,96,Placa de Vídeo,Não,Periféricos,9,2376.0,21384.0,Madrid,Espanha,Carlos
2024-03-17,90,HD SSD,Não,Armazenamento,3,624.0,1872.0,Porto,Portugal,Miguel
2023-10-07,90,HD SSD,Sim,Armazenamento,1,708.0,708.0,Madrid,Espanha,Carlos
2023-04-26,70,Licença Windows,Sim,Software,4,954.0,3816.0,Porto,Portugal,Miguel
2023-10-06,10,Mouse,Não,Periféricos,8,118.0,944.0,Belo Horizonte,Brasil,Carlos
2023-06-18,90,HD SSD,Não,Armazenamento,2,660.0,1320.0,Los Angeles,Estados Unidos,Bob
2024-02-01,10,Mouse,Não,Periféricos,8,102.0,816.0,Coimbra,Portugal,André
2024-03-05,70,Licença Windows,Não,Software,10,936.0,9360.0,Rio de Janeiro,Brasil,João
2024-01-10,35,Computador,Não,Computadores,8,2300.0,18400.0,Barcelona,Espanha,Carlos
2023-12-21,70,Licença Windows,Não,Software,4,1098.0,4392.0,São Paulo,Brasil,Carlos
2023-06-10,10,Mouse,Sim,Periféricos,5,110.0,550.0,Coimbra,Portugal,Sofia
2023-04-01,50,Mesa,Não,Móveis,5,477.0,2385.0,Belo Horizonte,Brasil,João
2023-07-06,23,Cabo HDMI,Sim,Periféricos,6,44.8,268.8,Los Angeles,Estados Unidos,John
2023-09-08,35,Computador,Não,Computadores,3,2668.0,8004.0,Belo Horizonte,Brasil,João
2023-05-19,70,Licença Windows,Sim,Software,7,972.0,6804.0,Chicago,Estados Unidos,Bob
2024-01-01,95,Memória,Sim,Armazenamento,1,320.0,320.0,São Paulo,Brasil,João
2023-08-19,20,Monitor,Não,Monitores,9,912.0,8208.0,Madrid,Espanha,Carlos
2024-03-03,95,Memória,Não,Armazenamento,2,332.8,665.6,Belo Horizonte,Brasil,João
2024-01-31,50,Mesa,Sim,Móveis,5,450.0,2250.0,Barcelona,Espanha,Carlos
2023-06-06,90,HD SSD,Não,Armazenamento,4,660.0,2640.0,Lisboa,Portugal,André
2024-02-05,80,Licença Office 365,Sim,Software,3,357.0,1071.0,São Paulo,Brasil,João
2023-06-14,96,Placa de Vídeo,Sim,Periféricos,9,2420.0,21780.0,Barcelona,Espanha,David
2023-06-28,10,Mouse,Não,Periféricos,6,110.0,660.0,New York,Estados Unidos,John
2023-05-10,11,Teclado,Não,Periféricos,4,162.0,648.0,São Paulo,Brasil,Ana
2023-03-28,70,Licença Windows,Não,Software,1,936.0,936.0,Los Angeles,Estados Unidos,Bob
2023-09-08,95,Memória,Não,Armazenamento,7,371.2,2598.4,New York,Estados Unidos,John
2024-01-15,23,Cabo HDMI,Sim,Periféricos,10,40.0,400.0,Chicago,Estados Unidos,Bob
2023-11-22,80,Licença Office 365,Não,Software,8,420.0,3360.0,New York,Estados Unidos,Bob
2023-11-11,23,Cabo HDMI,Sim,Periféricos,1,48.0,48.0,New York,Estados Unidos,Bob
2023-09-06,70,Licença Windows,Sim,Software,2,1044.0,2088.0,Los Angeles,Estados Unidos,Bob
2023-10-16,95,Memória,Sim,Armazenamento,8,377.6,3020.8,Lisboa,Portugal,Miguel
2024-03-05,10,Mouse,Sim,Periféricos,1,104.0,104.0,Coimbra,Portugal,Miguel
2023-10-18,95,Memória,Sim,Armazenamento,2,377.6,755.2,Lisboa,Portugal,Sofia
2023-05-31,35,Computador,Sim,Computadores,1,2484.0,2484.0,Valencia,Espanha,Carlos
2024-02-02,96,Placa de Vídeo,Sim,Periféricos,10,2244.0,22440.0,Lisboa,Portugal,André
2023-08-02,60,Cadeira,Sim,Móveis,4,342.0,1368.0,Madrid,Espanha,María
2023-07-04,96,Placa de Vídeo,Não,Periféricos,7,2464.0,17248.0,Porto,Portugal,André
2023-04-11,80,Licença Office 365,Não,Software,3,371.0,1113.0,Los Angeles,Estados Unidos,Alice
2023-10-05,80,Licença Office 365,Sim,Software,8,413.0,3304.0,New York,Estados Unidos,John
2023-04-18,70,Licença Windows,Sim,Software,9,954.0,8586.0,New York,Estados Unidos,John
2023-04-12,95,Memória,Sim,Armazenamento,2,339.2,678.4,New York,Estados Unidos,John
2023-06-06,60,Cadeira,Não,Móveis,9,330.0,2970.0,Coimbra,Portugal,André
2023-12-13,20,Monitor,Sim,Monitores,8,976.0,7808.0,New York,Estados Unidos,Bob
2023-06-20,96,Placa de Vídeo,Sim,Periféricos,10,2420.0,24200.0,Belo Horizonte,Brasil,Carlos
2023-07-29,35,Computador,Não,Computadores,3,2576.0,7728.0,Belo Horizonte,Brasil,Ana
2023-06-21,50,Mesa,Não,Móveis,8,495.0,3960.0,Madrid,Espanha,David
2024-01-08,90,HD SSD,Não,Armazenamento,6,600.0,3600.0,New York,Estados Unidos,Bob
2024-01-02,11,Teclado,Sim,Periféricos,7,150.0,1050.0,New York,Estados Unidos,Bob
2023-05-25,50,Mesa,Não,Móveis,10,486.0,4860.0,Los Angeles,Estados Unidos,Bob
2023-06-14,80,Licença Office 365,Não,Software,8,385.0,3080.0,Belo Horizonte,Brasil,João
2023-07-28,96,Placa de Vídeo,Não,Periféricos,6,2464.0,14784.0,São Paulo,Brasil,Ana
2023-08-15,11,Teclado,Não,Periféricos,8,171.0,1368.0,Barcelona,Espanha,David
2023-04-25,95,Memória,Sim,Armazenamento,6,339.2,2035.2,Chicago,Estados Unidos,Bob
2024-02-28,90,HD SSD,Sim,Armazenamento,7,612.0,4284.0,New York,Estados Unidos,Alice
2023-11-08,11,Teclado,Sim,Periféricos,5,180.0,900.0,Los Angeles,Estados Unidos,Alice
2023-06-02,96,Placa de Vídeo,Sim,Periféricos,4,2420.0,9680.0,Belo Horizonte,Brasil,João
2023-08-20,11,Teclado,Sim,Periféricos,9,171.0,1539.0,New York,Estados Unidos,John
2023-11-25,30,Notebook,Não,Computadores,7,4200.0,29400.0,Porto,Portugal,Miguel
2023-11-11,10,Mouse,Não,Periféricos,4,120.0,480.0,Barcelona,Espanha,David
2023-03-31,95,Memória,Sim,Armazenamento,1,332.8,332.8,Madrid,Espanha,Carlos
2023-09-02,70,Licença Windows,Não,Software,5,1044.0,5220.0,Barcelona,Espanha,María
2023-08-30,95,Memória,Sim,Armazenamento,2,364.8,729.6,Los Angeles,Estados Unidos,John
2023-08-23,90,HD SSD,Sim,Armazenamento,2,684.0,1368.0,Lisboa,Portugal,Miguel
2023-07-03,95,Memória,Não,Armazenamento,7,358.4,2508.8,New York,Estados Unidos,Alice
2023-05-14,96,Placa de Vídeo,Sim,Periféricos,2,2376.0,4752.0,Belo Horizonte,Brasil,Ana
2024-02-20,10,Mouse,Sim,Periféricos,3,102.0,306.0,New York,Estados Unidos,John
2023-11-25,10,Mouse,Sim,Periféricos,9,120.0,1080.0,Coimbra,Portugal,Sofia
2023-11-05,30,Notebook,Não,Computadores,5,4200.0,21000.0,Rio de Janeiro,Brasil,João
2024-02-24,10,Mouse,Não,Periféricos,4,102.0,408.0,Chicago,Estados Unidos,Alice
2024-01-14,11,Teclado,Sim,Periféricos,3,150.0,450.0,Belo Horizonte,Brasil,João
2023-03-22,11,Teclado,Não,Periféricos,9,156.0,1404.0,Chicago,Estados Unidos,John
2023-07-26,35,Computador,Não,Computadores,4,2576.0,10304.0,Rio de Janeiro,Brasil,Carlos
2024-01-22,80,Licença Office 365,Sim,Software,8,350.0,2800.0,Los Angeles,Estados Unidos,Alice
2023-09-09,80,Licença Office 365,Não,Software,7,406.0,2842.0,Chicago,Estados Unidos,John
2023-08-06,10,Mouse,Sim,Periféricos,5,114.0,570.0,Rio de Janeiro,Brasil,João
2023-10-10,35,Computador,Não,Computadores,9,2714.0,24426.0,Los Angeles,Estados Unidos,John
2023-09-19,80,Licença Office 365,Não,Software,10,406.0,4060.0,Valencia,Espanha,María
2023-05-13,23,Cabo HDMI,Não,Periféricos,3,43.2,129.6,Porto,Portugal,Sofia
2024-01-29,35,Computador,Não,Computadores,4,2300.0,9200.0,Chicago,Estados Unidos,Alice
2023-05-31,90,HD SSD,Sim,Armazenamento,7,648.0,4536.0,Rio de Janeiro,Brasil,João
2023-11-28,90,HD SSD,Sim,Armazenamento,4,720.0,2880.0,Barcelona,Espanha,María
2023-03-22,70,Licença Windows,Sim,Software,9,936.0,8424.0,Coimbra,Portugal,Sofia
2023-04-06,11,Teclado,Não,Periféricos,5,159.0,795.0,Barcelona,Espanha,María
2023-12-25,30,Notebook,Não,Computadores,6,4270.0,25620.0,Porto,Portugal,Sofia
2023-04-27,70,Licença Windows,Não,Software,8,954.0,7632.0,Porto,Portugal,Miguel
2023-05-30,30,Notebook,Não,Computadores,6,3780.0,22680.0,Rio de Janeiro,Brasil,João
2023-10-05,60,Cadeira,Sim,Móveis,7,354.0,2478.0,Porto,Portugal,Sofia
2023-09-01,80,Licença Office 365,Sim,Software,7,406.0,2842.0,Porto,Portugal,Sofia
2023-07-18,60,Cadeira,Sim,Móveis,1,336.0,336.0,Coimbra,Portugal,Sofia
2023-10-15,20,Monitor,Não,Monitores,6,944.0,5664.0,Coimbra,Portugal,André
2023-06-06,96,Placa de Vídeo,Sim,Periféricos,10,2420.0,24200.0,Rio de Janeiro,Brasil,Ana
2023-11-04,60,Cadeira,Sim,Móveis,10,360.0,3600.0,New York,Estados Unidos,Bob
2023-05-11,90,HD SSD,Não,Armazenamento,4,648.0,2592.0,Chicago,Estados Unidos,John
2023-09-11,60,Cadeira,Sim,Móveis,3,348.0,1044.0,Rio de Janeiro,Brasil,Carlos
2023-06-06,23,Cabo HDMI,Não,Periféricos,7,44.0,308.0,Porto,Portugal,Miguel
2023-05-29,23,Cabo HDMI,Não,Periféricos,3,43.2,129.6,Porto,Portugal,Sofia
2023-12-26,95,Memória,Sim,Armazenamento,10,390.4,3904.0,Lisboa,Portugal,Sofia
2023-05-08,10,Mouse,Não,Periféricos,1,108.0,108.0,New York,Estados Unidos,Bob
2023-10-31,95,Memória,Não,Armazenamento,5,377.6,1888.0,Los Angeles,Estados Unidos,Bob
2023-06-26,11,Teclado,Sim,Periféricos,6,165.0,990.0,Belo Horizonte,Brasil,João
2024-03-13,96,Placa de Vídeo,Não,Periféricos,7,2288.0,16016.0,Lisboa,Portugal,André
2023-03-25,60,Cadeira,Não,Móveis,2,312.0,624.0,Barcelona,Espanha,María
2024-01-26,50,Mesa,Não,Móveis,2,450.0,900.0,Belo Horizonte,Brasil,João
2024-02-03,11,Teclado,Sim,Periféricos,7,153.0,1071.0,Rio de Janeiro,Brasil,Carlos
2023-10-26,20,Monitor,Sim,Monitores,8,944.0,7552.0,Chicago,Estados Unidos,Alice
2023-10-25,96,Placa de Vídeo,Sim,Periféricos,7,2596.0,18172.0,São Paulo,Brasil,João
2024-01-08,35,Computador,Não,Computadores,1,2300.0,2300.0,Madrid,Espanha,María
