ID Venda,Data da Venda,Código Produto,Nome Produto,Garantia Extendida,Categoria do Produto,Quantidade Vendido,Valor Unitário,Valor Total da Venda,Cidade da Loja,País da Loja,Vendedor
1584,2023-10-28,30,Notebook,Sim,Computadores,8,4130.0,33040.0,Barcelona,Espanha,David
1585,2023-03-28,96,Placa de Vídeo,Sim,Periféricos,5,2288.0,11440.0,Porto,Portugal,André
1586,2023-11-28,11,Teclado,Não,Periféricos,6,180.0,1080.0,New York,Estados Unidos,John
1587,2023-07-19,10,Mouse,Sim,Periféricos,1,112.0,112.0,Lisboa,Portugal,André
1588,2024-01-30,30,Notebook,Sim,Computadores,5,3500.0,17500.0,Rio de Janeiro,Brasil,Carlos
1589,2023-10-04,70,Licença Windows,Não,Software,6,1062.0,6372.0,Barcelona,Espanha,David
1590,2023-11-09,60,Cadeira,Sim,Móveis,9,360.0,3240.0,Madrid,Espanha,David
1591,2023-08-23,50,Mesa,Sim,Móveis,2,513.0,1026.0,Los Angeles,Estados Unidos,Alice
1592,2023-10-21,90,HD SSD,Sim,Armazenamento,8,708.0,5664.0,Rio de Janeiro,Brasil,Carlos
1593,2023-09-12,30,Notebook,Não,Computadores,7,4060.0,28420.0,Los Angeles,Estados Unidos,Alice
1594,2024-01-17,80,Licença Office 365,Não,Software,5,350.0,1750.0,Porto,Portugal,André
1595,2023-10-30,30,Notebook,Sim,Computadores,8,4130.0,33040.0,São Paulo,Brasil,Ana
1596,2023-06-27,11,Teclado,Não,Periféricos,3,165.0,495.0,Madrid,Espanha,David
1597,2023-10-20,30,Notebook,Não,Computadores,2,4130.0,8260.0,Belo Horizonte,Brasil,Carlos
1598,2023-08-31,35,Computador,Sim,Computadores,8,2622.0,20976.0,São Paulo,Brasil,Ana
1599,2023-09-19,60,Cadeira,Não,Móveis,2,348.0,696.0,Porto,Portugal,André
1600,2023-04-08,60,Cadeira,Não,Móveis,8,318.0,2544.0,Rio de Janeiro,Brasil,Carlos
1601,2023-04-16,96,Placa de Vídeo,Sim,Periféricos,2,2332.0,4664.0,Madrid,Espanha,David
1602,2024-02-21,70,Licença Windows,Sim,Software,4,918.0,3672.0,Chicago,Estados Unidos,Alice
1603,2023-08-19,70,Licença Windows,Não,Software,4,1026.0,4104.0,Los Angeles,Estados Unidos,Bob
1604,2023-09-03,30,Notebook,Não,Computadores,2,4060.0,8120.0,New York,Estados Unidos,Alice
1605,2023-09-12,30,Notebook,Não,Computadores,3,4060.0,12180.0,Rio de Janeiro,Brasil,João
1606,2023-10-07,23,Cabo HDMI,Não,Periféricos,1,47.2,47.2,Belo Horizonte,Brasil,Ana
1607,2023-12-08,90,HD SSD,Não,Armazenamento,9,732.0,6588.0,Los Angeles,Estados Unidos,John
1608,2023-10-05,96,Placa de Vídeo,Não,Periféricos,7,2596.0,18172.0,New York,Estados Unidos,Bob
1609,2023-06-03,60,Cadeira,Não,Móveis,10,330.0,3300.0,Madrid,Espanha,David
1610,2023-06-04,80,Licença Office 365,Não,Software,6,385.0,2310.0,Porto,Portugal,Sofia
1611,2023-04-09,80,Licença Office 365,Não,Software,9,371.0,3339.0,Barcelona,Espanha,David
1612,2023-09-15,20,Monitor,Não,Monitores,1,928.0,928.0,Barcelona,Espanha,David
1613,2023-05-08,50,Mesa,Sim,Móveis,2,486.0,972.0,Chicago,Estados Unidos,Alice
1614,2023-06-17,50,Mesa,Sim,Móveis,3,495.0,1485.0,Coimbra,Portugal,Miguel
1615,2023-05-17,60,Cadeira,Sim,Móveis,7,324.0,2268.0,São Paulo,Brasil,Carlos
1616,2023-10-01,95,Memória,Não,Armazenamento,4,377.6,1510.4,Los Angeles,Estados Unidos,Bob
1617,2023-09-12,35,Computador,Não,Computadores,8,2668.0,21344.0,Barcelona,Espanha,María
1618,2023-08-24,30,Notebook,Não,Computadores,4,3990.0,15960.0,Belo Horizonte,Brasil,João
1619,2023-10-09,90,HD SSD,Sim,Armazenamento,4,708.0,2832.0,Porto,Portugal,André
1620,2023-11-24,80,Licença Office 365,Não,Software,2,420.0,840.0,Chicago,Estados Unidos,John
1621,2023-08-01,50,Mesa,Não,Móveis,1,513.0,513.0,São Paulo,Brasil,Carlos
1622,2023-04-04,70,Licença Windows,Não,Software,4,954.0,3816.0,São Paulo,Brasil,Carlos
1623,2023-04-26,11,Teclado,Sim,Periféricos,1,159.0,159.0,Lisboa,Portugal,Miguel
1624,2024-01-14,90,HD SSD,Sim,Armazenamento,5,600.0,3000.0,Valencia,Espanha,María
1625,2023-05-06,11,Teclado,Sim,Periféricos,4,162.0,648.0,Porto,Portugal,Sofia
1626,2023-12-08,30,Notebook,Sim,Computadores,3,4270.0,12810.0,Madrid,Espanha,María
1627,2023-11-25,95,Memória,Não,Armazenamento,6,384.0,2304.0,Rio de Janeiro,Brasil,Ana
1628,2023-12-06,35,Computador,Sim,Computadores,8,2806.0,22448.0,Los Angeles,Estados Unidos,Bob
1629,2023-08-11,80,Licença Office 365,Não,Software,9,399.0,3591.0,New York,Estados Unidos,Alice
1630,2024-03-16,11,Teclado,Não,Periféricos,5,156.0,780.0,Coimbra,Portugal,André
1631,2023-10-08,96,Placa de Vídeo,Não,Periféricos,5,2596.0,12980.0,Porto,Portugal,Miguel
1632,2023-10-14,23,Cabo HDMI,Não,Periféricos,9,47.2,424.8,Valencia,Espanha,María
1633,2023-08-05,50,Mesa,Sim,Móveis,5,513.0,2565.0,Valencia,Espanha,David
1634,2023-12-27,35,Computador,Não,Computadores,3,2806.0,8418.0,Rio de Janeiro,Brasil,Carlos
1635,2023-09-25,80,Licença Office 365,Sim,Software,8,406.0,3248.0,São Paulo,Brasil,Carlos
1636,2023-04-08,80,Licença Office 365,Não,Software,3,371.0,1113.0,Los Angeles,Estados Unidos,Bob
1637,2023-07-27,80,Licença Office 365,Sim,Software,2,392.0,784.0,Rio de Janeiro,Brasil,Carlos
1638,2023-03-31,95,Memória,Sim,Armazenamento,2,332.8,665.6,New York,Estados Unidos,John
1639,2024-01-27,70,Licença Windows,Sim,Software,8,900.0,7200.0,Barcelona,Espanha,David
1640,2024-01-29,23,Cabo HDMI,Sim,Periféricos,4,40.0,160.0,Los Angeles,Estados Unidos,Alice
1641,2024-01-03,23,Cabo HDMI,Não,Periféricos,7,40.0,280.0,Porto,Portugal,Sofia
1642,2024-02-18,23,Cabo HDMI,Não,Periféricos,7,40.8,285.6,Los Angeles,Estados Unidos,Bob
1643,2023-08-07,20,Monitor,Sim,Monitores,8,912.0,7296.0,Chicago,Estados Unidos,Alice
1644,2023-03-21,90,HD SSD,Não,Armazenamento,8,624.0,4992.0,Madrid,Espanha,María
1645,2023-12-09,50,Mesa,Não,Móveis,5,549.0,2745.0,Madrid,Espanha,María
1646,2024-02-02,95,Memória,Sim,Armazenamento,10,326.4,3264.0,Barcelona,Espanha,David
1647,2023-06-18,23,Cabo HDMI,Não,Periféricos,3,44.0,132.0,Rio de Janeiro,Brasil,Ana
1648,2023-06-22,11,Teclado,Não,Periféricos,6,165.0,990.0,Los Angeles,Estados Unidos,John
1649,2024-02-24,30,Notebook,Não,Computadores,7,3570.0,24990.0,New York,Estados Unidos,Alice
1650,2023-12-18,96,Placa de Vídeo,Sim,Periféricos,7,2684.0,18788.0,Valencia,Espanha,David
1651,2023-07-04,60,Cadeira,Sim,Móveis,3,336.0,1008.0,New York,Estados Unidos,Bob
1652,2023-05-29,96,Placa de Vídeo,Não,Periféricos,4,2376.0,9504.0,New York,Estados Unidos,John
1653,2024-01-10,30,Notebook,Sim,Computadores,8,3500.0,28000.0,Madrid,Espanha,Carlos
1654,2023-07-30,10,Mouse,Sim,Periféricos,4,112.0,448.0,Lisboa,Portugal,Miguel
1655,2023-06-19,20,Monitor,Não,Monitores,1,880.0,880.0,Barcelona,Espanha,María
1656,2023-08-25,35,Computador,Sim,Computadores,10,2622.0,26220.0,São Paulo,Brasil,João
1657,2023-12-21,95,Memória,Sim,Armazenamento,9,390.4,3513.6,Belo Horizonte,Brasil,Ana
1658,2024-02-06,35,Computador,Não,Computadores,10,2346.0,23460.0,Coimbra,Portugal,Sofia
1659,2023-05-14,35,Computador,Não,Computadores,4,2484.0,9936.0,Los Angeles,Estados Unidos,Alice
1660,2023-09-05,60,Cadeira,Não,Móveis,3,348.0,1044.0,Rio de Janeiro,Brasil,Ana
1661,2023-09-02,35,Computador,Sim,Computadores,4,2668.0,10672.0,Madrid,Espanha,David
1662,2023-11-16,11,Teclado,Não,Periféricos,3,180.0,540.0,Barcelona,Espanha,David
1663,2023-04-27,60,Cadeira,Não,Móveis,9,318.0,2862.0,Belo Horizonte,Brasil,João
1664,2024-03-19,35,Computador,Não,Computadores,7,2392.0,16744.0,Lisboa,Portugal,Sofia
1665,2024-02-19,23,Cabo HDMI,Não,Periféricos,9,40.8,367.2,Belo Horizonte,Brasil,Carlos
1666,2023-09-10,10,Mouse,Não,Periféricos,3,116.0,348.0,Los Angeles,Estados Unidos,Alice
1667,2023-05-06,10,Mouse,Não,Periféricos,5,108.0,540.0,Coimbra,Portugal,André
1668,2024-03-10,80,Licença Office 365,Sim,Software,10,364.0,3640.0,Lisboa,Portugal,Sofia
1669,2023-10-06,96,Placa de Vídeo,Sim,Periféricos,9,2596.0,23364.0,Coimbra,Portugal,Miguel
1670,2024-03-03,50,Mesa,Sim,Móveis,7,468.0,3276.0,São Paulo,Brasil,João
1671,2023-09-01,60,Cadeira,Sim,Móveis,7,348.0,2436.0,Porto,Portugal,Miguel
1672,2023-07-01,35,Computador,Não,Computadores,5,2576.0,12880.0,Lisboa,Portugal,Miguel
1673,2024-02-18,60,Cadeira,Sim,Móveis,7,306.0,2142.0,Lisboa,Portugal,Miguel
1674,2023-06-02,10,Mouse,Não,Periféricos,7,110.0,770.0,São Paulo,Brasil,João
1675,2023-07-29,50,Mesa,Não,Móveis,8,504.0,4032.0,Barcelona,Espanha,María
1676,2023-05-18,30,Notebook,Não,Computadores,4,3780.0,15120.0,Chicago,Estados Unidos,John
1677,2024-01-26,60,Cadeira,Não,Móveis,8,300.0,2400.0,Lisboa,Portugal,Sofia
1678,2023-03-25,35,Computador,Não,Computadores,6,2392.0,14352.0,Chicago,Estados Unidos,Alice
1679,2023-04-04,35,Computador,Não,Computadores,3,2438.0,7314.0,São Paulo,Brasil,Ana
1680,2023-07-18,35,Computador,Não,Computadores,4,2576.0,10304.0,Rio de Janeiro,Brasil,João
1681,2023-07-04,10,Mouse,Sim,Periféricos,10,112.0,1120.0,Madrid,Espanha,Carlos
1682,2023-11-16,10,Mouse,Não,Periféricos,9,120.0,1080.0,Chicago,Estados Unidos,Alice
1683,2024-01-21,60,Cadeira,Sim,Móveis,6,300.0,1800.0,New York,Estados Unidos,Alice
1684,2023-11-19,70,Licença Windows,Sim,Software,3,1080.0,3240.0,Barcelona,Espanha,María
1685,2023-11-20,95,Memória,Sim,Armazenamento,10,384.0,3840.0,Barcelona,Espanha,Carlos
1686,2023-05-15,96,Placa de Vídeo,Não,Periféricos,1,2376.0,2376.0,Lisboa,Portugal,André
1687,2023-06-28,90,HD SSD,Sim,Armazenamento,4,660.0,2640.0,São Paulo,Brasil,Ana
1688,2023-12-14,11,Teclado,Sim,Periféricos,8,183.0,1464.0,Los Angeles,Estados Unidos,Alice
1689,2023-06-16,80,Licença Office 365,Não,Software,10,385.0,3850.0,New York,Estados Unidos,Bob
1690,2023-12-17,80,Licença Office 365,Não,Software,5,427.0,2135.0,Valencia,Espanha,Carlos
1691,2024-02-09,96,Placa de Vídeo,Não,Periféricos,5,2244.0,11220.0,Madrid,Espanha,Carlos
1692,2024-03-13,10,Mouse,Não,Periféricos,8,104.0,832.0,Chicago,Estados Unidos,John
1693,2024-03-20,20,Monitor,Sim,Monitores,1,832.0,832.0,New York,Estados Unidos,John
1694,2023-04-15,70,Licença Windows,Não,Software,1,954.0,954.0,Chicago,Estados Unidos,Bob
1695,2023-05-06,90,HD SSD,Não,Armazenamento,10,648.0,6480.0,Belo Horizonte,Brasil,Ana
1696,2023-07-24,90,HD SSD,Não,Armazenamento,4,672.0,2688.0,São Paulo,Brasil,Ana
1697,2023-11-24,11,Teclado,Sim,Periféricos,10,180.0,1800.0,Madrid,Espanha,María
1698,2023-07-01,90,HD SSD,Não,Armazenamento,2,672.0,1344.0,New York,Estados Unidos,Alice
1699,2023-09-16,80,Licença Office 365,Sim,Software,9,406.0,3654.0,Los Angeles,Estados Unidos,Alice
1700,2023-06-25,70,Licença Windows,Não,Software,5,990.0,4950.0,Belo Horizonte,Brasil,João
1701,2024-03-02,23,Cabo HDMI,Sim,Periféricos,1,41.6,41.6,Valencia,Espanha,María
1702,2023-12-25,95,Memória,Não,Armazenamento,9,390.4,3513.6,Barcelona,Espanha,María
1703,2023-06-19,30,Notebook,Sim,Computadores,8,3850.0,30800.0,Los Angeles,Estados Unidos,Alice
1704,2023-04-30,96,Placa de Vídeo,Sim,Periféricos,4,2332.0,9328.0,Rio de Janeiro,Brasil,Carlos
1705,2023-08-29,35,Computador,Não,Computadores,4,2622.0,10488.0,Madrid,Espanha,Carlos
1706,2023-08-30,95,Memória,Sim,Armazenamento,1,364.8,364.8,Rio de Janeiro,Brasil,Ana
1707,2024-02-14,96,Placa de Vídeo,Sim,Periféricos,7,2244.0,15708.0,Porto,Portugal,Miguel
1708,2023-07-10,90,HD SSD,Não,Armazenamento,10,672.0,6720.0,Valencia,Espanha,David
1709,2023-10-08,20,Monitor,Não,Monitores,10,944.0,9440.0,Madrid,Espanha,David
1710,2023-07-30,11,Teclado,Sim,Periféricos,1,168.0,168.0,Valencia,Espanha,David
1711,2023-07-26,90,HD SSD,Não,Armazenamento,5,672.0,3360.0,Belo Horizonte,Brasil,Carlos
1712,2023-11-05,95,Memória,Não,Armazenamento,8,384.0,3072.0,Lisboa,Portugal,André
1713,2023-11-17,35,Computador,Não,Computadores,9,2760.0,24840.0,São Paulo,Brasil,Carlos
1714,2023-04-30,20,Monitor,Sim,Monitores,3,848.0,2544.0,Barcelona,Espanha,David
1715,2023-05-08,11,Teclado,Sim,Periféricos,9,162.0,1458.0,Los Angeles,Estados Unidos,Alice
1716,2023-12-16,20,Monitor,Sim,Monitores,10,976.0,9760.0,Chicago,Estados Unidos,Alice
1717,2024-01-19,60,Cadeira,Não,Móveis,1,300.0,300.0,Madrid,Espanha,David
1718,2023-11-19,10,Mouse,Não,Periféricos,9,120.0,1080.0,Barcelona,Espanha,Carlos
1719,2023-07-16,80,Licença Office 365,Não,Software,5,392.0,1960.0,Valencia,Espanha,David
1720,2023-06-14,50,Mesa,Não,Móveis,6,495.0,2970.0,Belo Horizonte,Brasil,Carlos
1721,2023-09-09,96,Placa de Vídeo,Não,Periféricos,8,2552.0,20416.0,Madrid,Espanha,Carlos
1722,2024-02-15,20,Monitor,Não,Monitores,8,816.0,6528.0,Porto,Portugal,Miguel
1723,2023-07-20,80,Licença Office 365,Não,Software,3,392.0,1176.0,Belo Horizonte,Brasil,Carlos
1724,2023-10-04,30,Notebook,Sim,Computadores,10,4130.0,41300.0,Valencia,Espanha,María
1725,2023-11-27,90,HD SSD,Sim,Armazenamento,8,720.0,5760.0,Los Angeles,Estados Unidos,John
1726,2023-11-23,10,Mouse,Sim,Periféricos,3,120.0,360.0,Belo Horizonte,Brasil,Ana
1727,2024-02-22,60,Cadeira,Não,Móveis,5,306.0,1530.0,São Paulo,Brasil,Carlos
1728,2023-11-08,90,HD SSD,Não,Armazenamento,4,720.0,2880.0,Porto,Portugal,André
1729,2023-05-07,96,Placa de Vídeo,Não,Periféricos,9,2376.0,21384.0,Rio de Janeiro,Brasil,Carlos
1730,2023-11-08,60,Cadeira,Não,Móveis,6,360.0,2160.0,Coimbra,Portugal,Miguel
1731,2023-08-25,80,Licença Office 365,Não,Software,7,399.0,2793.0,New York,Estados Unidos,Alice
1732,2023-09-24,60,Cadeira,Sim,Móveis,3,348.0,1044.0,Lisboa,Portugal,Sofia
1733,2023-07-14,50,Mesa,Não,Móveis,6,504.0,3024.0,Valencia,Espanha,Carlos
1734,2023-04-01,90,HD SSD,Sim,Armazenamento,4,636.0,2544.0,Madrid,Espanha,Carlos
1735,2023-06-04,90,HD SSD,Não,Armazenamento,9,660.0,5940.0,Barcelona,Espanha,Carlos
1736,2023-11-09,60,Cadeira,Sim,Móveis,8,360.0,2880.0,Barcelona,Espanha,David
1737,2023-03-24,35,Computador,Não,Computadores,6,2392.0,14352.0,Lisboa,Portugal,Miguel
1738,2023-08-17,60,Cadeira,Não,Móveis,4,342.0,1368.0,Porto,Portugal,Sofia
1739,2024-03-14,96,Placa de Vídeo,Não,Periféricos,1,2288.0,2288.0,New York,Estados Unidos,John
1740,2023-03-24,80,Licença Office 365,Sim,Software,8,364.0,2912.0,Los Angeles,Estados Unidos,John
1741,2023-05-15,10,Mouse,Não,Periféricos,7,108.0,756.0,Belo Horizonte,Brasil,Carlos
1742,2023-08-15,60,Cadeira,Sim,Móveis,6,342.0,2052.0,Rio de Janeiro,Brasil,Ana
1743,2023-08-18,10,Mouse,Não,Periféricos,3,114.0,342.0,Valencia,Espanha,David
1744,2023-08-25,20,Monitor,Não,Monitores,2,912.0,1824.0,New York,Estados Unidos,Alice
1745,2023-08-04,35,Computador,Sim,Computadores,6,2622.0,15732.0,Belo Horizonte,Brasil,João
1746,2023-06-25,80,Licença Office 365,Não,Software,2,385.0,770.0,Valencia,Espanha,Carlos
1747,2023-10-08,50,Mesa,Sim,Móveis,2,531.0,1062.0,Barcelona,Espanha,David
1748,2023-09-24,30,Notebook,Sim,Computadores,2,4060.0,8120.0,Coimbra,Portugal,Miguel
1749,2023-05-19,96,Placa de Vídeo,Sim,Periféricos,2,2376.0,4752.0,Porto,Portugal,Miguel
1750,2023-07-08,90,HD SSD,Não,Armazenamento,9,672.0,6048.0,São Paulo,Brasil,Carlos
1751,2023-10-05,23,Cabo HDMI,Não,Periféricos,6,47.2,283.2,Los Angeles,Estados Unidos,Bob
1752,2023-12-26,20,Monitor,Não,Monitores,1,976.0,976.0,Belo Horizonte,Brasil,Ana
1753,2023-08-19,20,Monitor,Sim,Monitores,6,912.0,5472.0,Valencia,Espanha,David
1754,2023-12-11,50,Mesa,Não,Móveis,2,549.0,1098.0,Rio de Janeiro,Brasil,João
1755,2023-10-27,60,Cadeira,Não,Móveis,5,354.0,1770.0,Belo Horizonte,Brasil,João
1756,2023-08-29,10,Mouse,Não,Periféricos,1,114.0,114.0,New York,Estados Unidos,John
1757,2024-01-07,30,Notebook,Não,Computadores,4,3500.0,14000.0,Rio de Janeiro,Brasil,João
1758,2023-09-24,70,Licença Windows,Sim,Software,7,1044.0,7308.0,Madrid,Espanha,Carlos
1759,2024-01-18,80,Licença Office 365,Não,Software,5,350.0,1750.0,Coimbra,Portugal,Sofia
1760,2023-08-24,30,Notebook,Sim,Computadores,4,3990.0,15960.0,Barcelona,Espanha,María
1761,2023-07-24,60,Cadeira,Sim,Móveis,2,336.0,672.0,Belo Horizonte,Brasil,Carlos
1762,2024-01-14,90,HD SSD,Sim,Armazenamento,3,600.0,1800.0,Barcelona,Espanha,David
1763,2023-11-11,96,Placa de Vídeo,Não,Periféricos,7,2640.0,18480.0,São Paulo,Brasil,Carlos
1764,2023-07-08,95,Memória,Não,Armazenamento,9,358.4,3225.6,Belo Horizonte,Brasil,Ana
1765,2023-06-01,80,Licença Office 365,Não,Software,5,385.0,1925.0,Valencia,Espanha,Carlos
1766,2023-08-24,50,Mesa,Não,Móveis,7,513.0,3591.0,Barcelona,Espanha,David
1767,2023-09-10,60,Cadeira,Não,Móveis,9,348.0,3132.0,Coimbra,Portugal,Miguel
1768,2024-03-05,35,Computador,Sim,Computadores,5,2392.0,11960.0,São Paulo,Brasil,Ana
1769,2023-04-13,20,Monitor,Não,Monitores,9,848.0,7632.0,Belo Horizonte,Brasil,João
1770,2023-08-11,23,Cabo HDMI,Sim,Periféricos,6,45.6,273.6,Porto,Portugal,Miguel
1771,2023-10-31,96,Placa de Vídeo,Não,Periféricos,2,2596.0,5192.0,São Paulo,Brasil,Ana
1772,2023-05-22,60,Cadeira,Sim,Móveis,2,324.0,648.0,Chicago,Estados Unidos,Alice
1773,2024-02-24,11,Teclado,Sim,Periféricos,1,153.0,153.0,New York,Estados Unidos,Bob
1774,2023-12-05,80,Licença Office 365,Não,Software,6,427.0,2562.0,São Paulo,Brasil,João
1775,2023-10-18,11,Teclado,Não,Periféricos,2,177.0,354.0,Coimbra,Portugal,Sofia
1776,2024-02-15,20,Monitor,Sim,Monitores,6,816.0,4896.0,Coimbra,Portugal,André
1777,2024-01-06,23,Cabo HDMI,Sim,Periféricos,5,40.0,200.0,Madrid,Espanha,Carlos
1778,2024-03-20,80,Licença Office 365,Sim,Software,5,364.0,1820.0,Madrid,Espanha,Carlos
1779,2023-12-02,10,Mouse,Não,Periféricos,4,122.0,488.0,Rio de Janeiro,Brasil,Carlos
1780,2023-11-27,35,Computador,Sim,Computadores,5,2760.0,13800.0,New York,Estados Unidos,Alice
1781,2023-04-08,50,Mesa,Não,Móveis,3,477.0,1431.0,Madrid,Espanha,David
1782,2024-01-04,90,HD SSD,Sim,Armazenamento,1,600.0,600.0,Lisboa,Portugal,Sofia
1783,2023-03-31,96,Placa de Vídeo,Não,Periféricos,2,2288.0,4576.0,Madrid,Espanha,María
1784,2023-03-21,23,Cabo HDMI,Sim,Periféricos,5,41.6,208.0,Barcelona,Espanha,María
1785,2023-11-18,90,HD SSD,Sim,Armazenamento,7,720.0,5040.0,Coimbra,Portugal,Sofia
1786,2023-09-18,23,Cabo HDMI,Não,Periféricos,3,46.4,139.2,Valencia,Espanha,María
1787,2023-07-16,50,Mesa,Não,Móveis,1,504.0,504.0,New York,Estados Unidos,John
1788,2023-08-11,23,Cabo HDMI,Não,Periféricos,3,45.6,136.8,New York,Estados Unidos,John
1789,2023-09-06,11,Teclado,Não,Periféricos,8,174.0,1392.0,Coimbra,Portugal,André
1790,2024-02-09,90,HD SSD,Não,Armazenamento,6,612.0,3672.0,Belo Horizonte,Brasil,Ana
1791,2023-09-12,30,Notebook,Não,Computadores,5,4060.0,20300.0,Belo Horizonte,Brasil,Ana
1792,2023-09-04,23,Cabo HDMI,Não,Periféricos,7,46.4,324.8,Lisboa,Portugal,André
1793,2023-12-02,70,Licença Windows,Não,Software,4,1098.0,4392.0,Coimbra,Portugal,Sofia
1794,2024-01-20,96,Placa de Vídeo,Sim,Periféricos,2,2200.0,4400.0,New York,Estados Unidos,Alice
1795,2023-10-09,35,Computador,Não,Computadores,4,2714.0,10856.0,Barcelona,Espanha,María
1796,2023-06-13,30,Notebook,Sim,Computadores,5,3850.0,19250.0,Belo Horizonte,Brasil,Ana
1797,2023-07-06,70,Licença Windows,Não,Software,1,1008.0,1008.0,Lisboa,Portugal,Miguel
1798,2023-09-09,20,Monitor,Sim,Monitores,4,928.0,3712.0,Coimbra,Portugal,Miguel
1799,2024-02-10,60,Cadeira,Sim,Móveis,5,306.0,1530.0,Rio de Janeiro,Brasil,João
1800,2023-05-15,80,Licença Office 365,Não,Software,10,378.0,3780.0,Chicago,Estados Unidos,John
1801,2023-07-04,60,Cadeira,Sim,Móveis,3,336.0,1008.0,Barcelona,Espanha,David
1802,2023-08-19,35,Computador,Não,Computadores,9,2622.0,23598.0,São Paulo,Brasil,João
1803,2023-09-27,95,Memória,Não,Armazenamento,6,371.2,2227.2,Madrid,Espanha,David
1804,2023-09-27,20,Monitor,Sim,Monitores,8,928.0,7424.0,São Paulo,Brasil,João
1805,2024-02-12,96,Placa de Vídeo,Sim,Periféricos,4,2244.0,8976.0,Rio de Janeiro,Brasil,João
1806,2023-10-19,35,Computador,Não,Computadores,5,2714.0,13570.0,Lisboa,Portugal,Sofia
1807,2023-05-20,95,Memória,Não,Armazenamento,4,345.6,1382.4,Coimbra,Portugal,André
1808,2023-08-09,11,Teclado,Não,Periféricos,6,171.0,1026.0,Barcelona,Espanha,María
1809,2023-12-11,11,Teclado,Não,Periféricos,4,183.0,732.0,New York,Estados Unidos,Bob
1810,2023-07-31,95,Memória,Sim,Armazenamento,9,358.4,3225.6,Lisboa,Portugal,Miguel
1811,2023-04-04,80,Licença Office 365,Sim,Software,2,371.0,742.0,Valencia,Espanha,David
1812,2023-12-18,60,Cadeira,Não,Móveis,2,366.0,732.0,Belo Horizonte,Brasil,Ana
1813,2023-06-22,23,Cabo HDMI,Sim,Periféricos,8,44.0,352.0,Madrid,Espanha,David
1814,2024-01-11,50,Mesa,Sim,Móveis,1,450.0,450.0,São Paulo,Brasil,Ana
1815,2023-05-17,11,Teclado,Sim,Periféricos,3,162.0,486.0,Porto,Portugal,Miguel
1816,2023-09-27,60,Cadeira,Não,Móveis,9,348.0,3132.0,New York,Estados Unidos,Alice
1817,2023-11-05,95,Memória,Sim,Armazenamento,2,384.0,768.0,Chicago,Estados Unidos,Alice
1818,2023-06-29,30,Notebook,Sim,Computadores,5,3850.0,19250.0,Los Angeles,Estados Unidos,John
1819,2024-02-02,80,Licença Office 365,Não,Software,5,357.0,1785.0,Rio de Janeiro,Brasil,Ana
1820,2023-04-10,95,Memória,Sim,Armazenamento,8,339.2,2713.6,Belo Horizonte,Brasil,João
1821,2023-07-29,35,Computador,Não,Computadores,1,2576.0,2576.0,Rio de Janeiro,Brasil,João
1822,2023-04-10,70,Licença Windows,Não,Software,7,954.0,6678.0,Los Angeles,Estados Unidos,Alice
1823,2023-12-08,20,Monitor,Sim,Monitores,7,976.0,6832.0,Lisboa,Portugal,Miguel
1824,2024-01-10,11,Teclado,Sim,Periféricos,5,150.0,750.0,Belo Horizonte,Brasil,Ana
1825,2024-03-02,50,Mesa,Sim,Móveis,3,468.0,1404.0,Lisboa,Portugal,Miguel
1826,2023-04-13,96,Placa de Vídeo,Não,Periféricos,9,2332.0,20988.0,Valencia,Espanha,Carlos
1827,2024-03-01,10,Mouse,Não,Periféricos,6,104.0,624.0,Rio de Janeiro,Brasil,Ana
1828,2023-09-05,50,Mesa,Não,Móveis,6,522.0,3132.0,Lisboa,Portugal,Sofia
1829,2023-06-07,70,Licença Windows,Sim,Software,3,990.0,2970.0,Rio de Janeiro,Brasil,Ana
1830,2023-11-23,20,Monitor,Sim,Monitores,8,960.0,7680.0,Belo Horizonte,Brasil,João
1831,2023-09-08,96,Placa de Vídeo,Sim,Periféricos,9,2552.0,22968.0,Barcelona,Espanha,María
1832,2023-03-27,11,Teclado,Sim,Periféricos,10,156.0,1560.0,New York,Estados Unidos,Alice
1833,2023-04-22,30,Notebook,Sim,Computadores,6,3710.0,22260.0,Chicago,Estados Unidos,John
1834,2023-07-18,96,Placa de Vídeo,Não,Periféricos,5,2464.0,12320.0,Rio de Janeiro,Brasil,Ana
1835,2023-10-08,70,Licença Windows,Sim,Software,8,1062.0,8496.0,Chicago,Estados Unidos,Bob
1836,2024-03-20,30,Notebook,Não,Computadores,10,3640.0,36400.0,Coimbra,Portugal,André
1837,2023-04-08,60,Cadeira,Sim,Móveis,6,318.0,1908.0,Madrid,Espanha,David
1838,2023-10-29,23,Cabo HDMI,Não,Periféricos,10,47.2,472.0,Chicago,Estados Unidos,Alice
1839,2023-08-25,10,Mouse,Não,Periféricos,9,114.0,1026.0,Porto,Portugal,Miguel
1840,2023-04-12,70,Licença Windows,Não,Software,4,954.0,3816.0,Coimbra,Portugal,André
1841,2023-04-18,11,Teclado,Sim,Periféricos,8,159.0,1272.0,Belo Horizonte,Brasil,João
1842,2024-01-13,90,HD SSD,Sim,Armazenamento,6,600.0,3600.0,Los Angeles,Estados Unidos,Alice
1843,2024-02-23,30,Notebook,Não,Computadores,9,3570.0,32130.0,Valencia,Espanha,David
1844,2023-11-05,90,HD SSD,Não,Armazenamento,6,720.0,4320.0,São Paulo,Brasil,João
